country,year,population_total,internet_use,suicide_total,GDP,cell_use
Nepal,1992,19900000,0.0,2330.0,1250,0.0
Netherlands,1992,15200000,200000.0,2020.0,33100,166000.0
New Zealand,1992,3500000,10000.0,507.0,22700,100000.0
Nicaragua,1992,4360000,0.0,252.0,2850,0.0
Niger,1992,8570000,0.0,284.0,802,0.0
Nigeria,1992,100000000,0.0,4090.0,3360,0.0
North Korea,1992,20900000,0.0,2380.0,2050,0.0
North Macedonia,1992,1990000,0.0,186.0,8480,0.0
Norway,1992,4290000,95100.0,685.0,45200,283000.0
Oman,1992,1980000,0.0,47.8,36800,4720.0
Pakistan,1992,114000000,0.0,3900.0,3270,13500.0
Palestine,1992,2290000,0.0,44.8,2810,0.0
Panama,1992,2580000,0.0,145.0,8920,0.0
Papua New Guinea,1992,4840000,0.0,692.0,2640,0.0
Paraguay,1992,4450000,0.0,153.0,7930,1500.0
Peru,1992,23000000,0.0,855.0,5130,21600.0
Philippines,1992,65000000,0.0,6000.0,3810,56000.0
Poland,1992,38200000,19900.0,6090.0,9730,2200.0
Portugal,1992,9950000,24900.0,1570.0,21300,37300.0
Qatar,1992,495000,0.0,41.4,74300,4230.0
Romania,1992,23400000,0.0,2600.0,9260,0.0
Russia,1992,148000000,997.0,55100.0,16700,6000.0
Rwanda,1992,6700000,0.0,582.0,974,0.0
Samoa,1992,165000,0.0,25.3,3500,0.0
Sao Tome and Principe,1992,125000,0.0,1.94,2000,0.0
Saudi Arabia,1992,17300000,0.0,357.0,48000,15800.0
Senegal,1992,7990000,0.0,457.0,2270,0.0
Serbia,1992,9700000,0.0,1960.0,9680,0.0
Seychelles,1992,72700,0.0,11.2,15400,0.0
Sierra Leone,1992,4350000,0.0,154.0,1030,0.0
Singapore,1992,3200000,15100.0,411.0,37500,120000.0
Slovak Republic,1992,5330000,0.0,857.0,11600,1540.0
Slovenia,1992,2010000,0.0,673.0,16300,3500.0
Solomon Islands,1992,330000,0.0,50.6,2130,0.0
Somalia,1992,7300000,0.0,325.0,813,0.0
South Africa,1992,38700000,15000.0,6600.0,9130,12500.0
South Korea,1992,43800000,43100.0,5880.0,13400,272000.0
South Sudan,1992,5310000,0.0,182.0,2230,0.0
Spain,1992,39400000,30300.0,3500.0,24400,180000.0
Sri Lanka,1992,17700000,0.0,6580.0,3850,2640.0
St. Lucia,1992,142000,0.0,8.36,10200,0.0
St. Vincent and the Grenadines,1992,108000,0.0,5.52,5970,70.0
Sudan,1992,21700000,0.0,815.0,1920,0.0
Suriname,1992,421000,0.0,72.4,10300,0.0
Sweden,1992,8690000,130000.0,1770.0,29900,656000.0
Switzerland,1992,6790000,119000.0,1880.0,46600,215000.0
Syria,1992,13200000,0.0,241.0,5000,0.0
Tajikistan,1992,5500000,0.0,285.0,2320,0.0
Tanzania,1992,27000000,0.0,1590.0,1480,0.0
Thailand,1992,57800000,199.0,8290.0,7640,251000.0
Timor-Leste,1992,783000,0.0,75.0,2960,0.0
Togo,1992,3950000,0.0,257.0,1180,0.0
Tonga,1992,95400,0.0,6.41,3800,0.0
Trinidad and Tobago,1992,1240000,0.0,162.0,12200,1280.0
Tunisia,1992,8610000,0.0,262.0,6010,1970.0
Turkey,1992,55700000,0.0,2310.0,11700,61400.0
Turkmenistan,1992,3900000,0.0,310.0,6370,0.0
Uganda,1992,18600000,0.0,1970.0,789,0.0
Ukraine,1992,51400000,0.0,14600.0,8610,0.0
United Arab Emirates,1992,2050000,0.0,84.2,104000,48900.0
United Kingdom,1992,57400000,150000.0,6240.0,26300,1510000.0
United States,1992,257000000,4430000.0,34900.0,37000,11000000.0
Uruguay,1992,3150000,0.0,426.0,10800,1710.0
Uzbekistan,1992,21400000,0.0,1730.0,2610,0.0
Vanuatu,1992,155000,0.0,24.1,2550,0.0
Venezuela,1992,20600000,2480.0,1350.0,16200,78600.0
Vietnam,1992,70900000,0.0,6470.0,1610,800.0
Yemen,1992,13000000,0.0,524.0,3560,1550.0
Zambia,1992,8450000,0.0,507.0,2190,0.0
Zimbabwe,1992,10900000,0.0,689.0,2590,0.0
Afghanistan,1993,15800000,0.0,894.0,1010,0.0
Albania,1993,3200000,0.0,135.0,3320,0.0
Algeria,1993,27600000,0.0,866.0,9450,4780.0
Andorra,1993,61000,0.0,6.33,26000,780.0
Angola,1993,13100000,0.0,700.0,3120,1100.0
Antigua and Barbuda,1993,65800,0.0,1.34,18100,0.0
Argentina,1993,34000000,10000.0,3720.0,13900,112000.0
Armenia,1993,3360000,0.0,155.0,1850,0.0
Australia,1993,17600000,348000.0,2380.0,28800,690000.0
Austria,1993,7890000,60400.0,1900.0,32300,221000.0
Azerbaijan,1993,7580000,0.0,218.0,4960,0.0
Bahamas,1993,271000,0.0,7.09,27100,2400.0
Bahrain,1993,536000,0.0,41.5,43500,11400.0
Bangladesh,1993,110000000,0.0,13700.0,1420,500.0
Barbados,1993,264000,0.0,12.9,12600,1560.0
Belarus,1993,10100000,0.0,3220.0,6870,324.0
Belgium,1993,10100000,20200.0,2360.0,31000,67800.0
Belize,1993,198000,0.0,8.41,6450,400.0
Benin,1993,5520000,0.0,350.0,1500,0.0
Bhutan,1993,533000,0.0,34.5,2490,0.0
Bolivia,1993,7310000,0.0,490.0,3880,2660.0
Bosnia and Herzegovina,1993,4080000,0.0,539.0,1370,0.0
Botswana,1993,1400000,0.0,176.0,8810,0.0
Brazil,1993,157000000,40000.0,9420.0,10400,182000.0
Brunei,1993,282000,0.0,11.2,84300,8300.0
Bulgaria,1993,8580000,201.0,1710.0,8000,1000.0
Burkina Faso,1993,9550000,0.0,617.0,881,0.0
Burundi,1993,5800000,0.0,641.0,958,353.0
Cambodia,1993,9970000,0.0,522.0,912,4810.0
Cameroon,1993,12900000,0.0,941.0,2360,0.0
Canada,1993,28500000,338000.0,4100.0,30700,1330000.0
Cape Verde,1993,366000,0.0,38.4,1890,0.0
Central African Republic,1993,3050000,0.0,276.0,845,0.0
Chad,1993,6560000,0.0,291.0,996,0.0
Chile,1993,13900000,10000.0,2160.0,10900,85200.0
China,1993,1220000000,2060.0,247000.0,2080,638000.0
Colombia,1993,35100000,0.0,2060.0,8150,0.0
Comoros,1993,449000,0.0,20.5,2500,0.0
"Congo, Dem. Rep.",1993,38800000,0.0,2120.0,877,0.0
"Congo, Rep.",1993,2560000,0.0,204.0,5100,0.0
Costa Rica,1993,3370000,2750.0,186.0,8570,4530.0
Cote d'Ivoire,1993,13300000,0.0,1100.0,2940,0.0
Croatia,1993,4700000,4570.0,1240.0,11300,11400.0
Cuba,1993,10800000,0.0,2260.0,3670,500.0
Cyprus,1993,819000,462.0,41.8,23100,15300.0
Czech Republic,1993,10400000,60200.0,2100.0,17600,14000.0
Denmark,1993,5190000,30000.0,1390.0,34600,358000.0
Djibouti,1993,619000,0.0,21.0,2680,0.0
Dominica,1993,70800,0.0,2.36,6990,0.0
Dominican Republic,1993,7550000,0.0,319.0,6290,10400.0
Ecuador,1993,11000000,1800.0,662.0,7560,0.0
Egypt,1993,59900000,584.0,1770.0,6010,6880.0
El Salvador,1993,5490000,0.0,615.0,4980,1630.0
Equatorial Guinea,1993,463000,0.0,40.3,1990,0.0
Eritrea,1993,2240000,0.0,210.0,1760,0.0
Estonia,1993,1490000,4480.0,586.0,10600,7220.0
Eswatini,1993,888000,0.0,81.7,5650,0.0
Ethiopia,1993,53300000,0.0,4810.0,564,0.0
Fiji,1993,755000,50.0,89.8,6000,0.0
Finland,1993,5070000,130000.0,1460.0,25700,489000.0
France,1993,57400000,339000.0,14900.0,29600,572000.0
Gabon,1993,1030000,0.0,89.4,19300,1200.0
Gambia,1993,1060000,0.0,35.8,1430,457.0
Georgia,1993,5210000,0.0,309.0,2400,0.0
Germany,1993,80400000,373000.0,14400.0,32500,1770000.0
Ghana,1993,16100000,0.0,674.0,2000,1740.0
Greece,1993,10500000,20100.0,456.0,20600,48000.0
Grenada,1993,98200,0.0,4.58,7000,282.0
Guatemala,1993,9940000,0.0,731.0,5370,2990.0
Guinea,1993,6900000,0.0,308.0,1380,42.0
Guinea-Bissau,1993,1040000,0.0,73.8,1660,0.0
Guyana,1993,754000,0.0,144.0,3500,1030.0
Haiti,1993,7460000,0.0,629.0,1820,0.0
Honduras,1993,5390000,0.0,157.0,3220,0.0
Hungary,1993,10400000,20000.0,4010.0,14600,45700.0
Iceland,1993,263000,7010.0,37.6,28400,17400.0
India,1993,927000000,2020.0,177000.0,2000,0.0
Indonesia,1993,191000000,0.0,6490.0,5330,53400.0
Iran,1993,59700000,0.0,3350.0,12500,0.0
Iraq,1993,19000000,0.0,1250.0,6600,0.0
Ireland,1993,3550000,9970.0,392.0,23000,61100.0
Israel,1993,4930000,19700.0,469.0,22200,64500.0
Italy,1993,57200000,70000.0,5510.0,31600,1210000.0
Jamaica,1993,2480000,0.0,38.3,8320,15200.0
Japan,1993,126000000,504000.0,24800.0,31500,2130000.0
Jordan,1993,4200000,0.0,144.0,6740,1460.0
Kazakhstan,1993,16200000,0.0,4360.0,10000,0.0
Kenya,1993,26100000,0.0,1020.0,2150,1160.0
Kiribati,1993,75700,0.0,16.7,1890,0.0
Kuwait,1993,1770000,1620.0,38.7,67200,64300.0
Kyrgyz Republic,1993,4480000,0.0,664.0,2270,0.0
Lao,1993,4620000,0.0,583.0,1840,340.0
Latvia,1993,2580000,0.0,1100.0,8000,3800.0
Lebanon,1993,3250000,0.0,105.0,9290,0.0
Lesotho,1993,1820000,0.0,272.0,1440,0.0
Liberia,1993,1980000,0.0,119.0,472,0.0
Libya,1993,4760000,0.0,150.0,23000,0.0
Lithuania,1993,3670000,0.0,1620.0,9720,1240.0
Luxembourg,1993,397000,1200.0,75.5,63800,5080.0
Madagascar,1993,12700000,0.0,783.0,1460,0.0
Malawi,1993,9710000,0.0,569.0,799,0.0
Malaysia,1993,19500000,4980.0,1360.0,12800,340000.0
Maldives,1993,243000,0.0,13.6,7140,0.0
Mali,1993,9090000,0.0,310.0,1320,0.0
Malta,1993,371000,0.0,21.0,17900,5300.0
Marshall Islands,1993,49800,0.0,7.92,3140,0.0
Mauritania,1993,2200000,0.0,75.5,2850,0.0
Mauritius,1993,1100000,0.0,142.0,8550,4040.0
Mexico,1993,88600000,25100.0,3530.0,14100,386000.0
"Micronesia, Fed. Sts.",1993,104000,0.0,18.3,3050,0.0
Moldova,1993,4370000,0.0,855.0,4600,0.0
Mongolia,1993,2260000,0.0,417.0,3970,0.0
Montenegro,1993,619000,0.0,68.4,7270,0.0
Morocco,1993,26200000,0.0,1110.0,3880,6730.0
Mozambique,1993,14400000,0.0,1070.0,377,0.0
Myanmar,1993,42900000,0.0,3310.0,813,643.0
Namibia,1993,1560000,0.0,168.0,6010,0.0
Nepal,1993,20500000,0.0,2470.0,1260,0.0
Netherlands,1993,15300000,300000.0,2030.0,33300,216000.0
New Zealand,1993,3560000,22500.0,511.0,23800,144000.0
Nicaragua,1993,4460000,0.0,273.0,2780,324.0
Niger,1993,8860000,0.0,297.0,786,0.0
Nigeria,1993,103000000,0.0,4250.0,3210,9050.0
North Korea,1993,21300000,0.0,2420.0,1920,0.0
North Macedonia,1993,1980000,0.0,185.0,7860,0.0
Norway,1993,4320000,120000.0,664.0,46200,371000.0
Oman,1993,2070000,0.0,52.3,37400,5620.0
Pakistan,1993,117000000,0.0,4190.0,3240,16000.0
Palestine,1993,2390000,0.0,45.7,2950,0.0
Panama,1993,2630000,0.0,155.0,9220,0.0
Papua New Guinea,1993,4950000,0.0,706.0,3050,0.0
Paraguay,1993,4560000,0.0,158.0,8120,3390.0
Peru,1993,23400000,0.0,908.0,5300,36300.0
Philippines,1993,66600000,0.0,5550.0,3800,102000.0
Poland,1993,38300000,49800.0,5980.0,10100,15700.0
Portugal,1993,10000000,45000.0,1550.0,20900,101000.0
Qatar,1993,501000,0.0,42.5,72400,4290.0
Romania,1993,23300000,861.0,2700.0,9410,800.0
Russia,1993,148000000,20000.0,67800.0,15300,10000.0
Rwanda,1993,6260000,0.0,568.0,958,0.0
Samoa,1993,167000,0.0,25.2,3610,0.0
Sao Tome and Principe,1993,127000,0.0,1.97,1990,0.0
Saudi Arabia,1993,17800000,0.0,369.0,46000,15900.0
Senegal,1993,8230000,0.0,471.0,2240,0.0
Serbia,1993,9800000,0.0,2020.0,6740,0.0
Seychelles,1993,74100,0.0,11.1,16000,0.0
Sierra Leone,1993,4330000,0.0,153.0,1050,0.0
Singapore,1993,3310000,25200.0,401.0,40700,179000.0
Slovak Republic,1993,5350000,6840.0,830.0,11800,3130.0
Slovenia,1993,2000000,8200.0,681.0,16800,6500.0
Solomon Islands,1993,340000,0.0,52.5,2150,0.0
Somalia,1993,7320000,0.0,324.0,817,0.0
South Africa,1993,39600000,45100.0,6520.0,9010,40000.0
South Korea,1993,44300000,111000.0,6060.0,14100,472000.0
South Sudan,1993,5190000,0.0,183.0,2240,0.0
Spain,1993,39500000,50500.0,3540.0,24000,257000.0
Sri Lanka,1993,17900000,0.0,6770.0,4080,14700.0
St. Lucia,1993,143000,0.0,8.46,10100,0.0
St. Vincent and the Grenadines,1993,108000,0.0,5.72,6220,83.0
Sudan,1993,22500000,0.0,862.0,1950,0.0
Suriname,1993,428000,0.0,75.4,9490,1080.0
Sweden,1993,8750000,150000.0,1740.0,29100,775000.0
Switzerland,1993,6870000,149000.0,1850.0,46100,258000.0
Syria,1993,13600000,0.0,252.0,5220,0.0
Tajikistan,1993,5590000,0.0,286.0,1910,0.0
Tanzania,1993,27900000,0.0,1650.0,1450,0.0
Thailand,1993,58300000,7920.0,9010.0,8190,414000.0
Timor-Leste,1993,807000,0.0,75.5,3160,0.0
Togo,1993,4030000,0.0,271.0,985,0.0
Tonga,1993,95600,0.0,6.4,3940,0.0
Trinidad and Tobago,1993,1240000,0.0,166.0,12100,1680.0
Tunisia,1993,8800000,0.0,273.0,6020,2270.0
Turkey,1993,56700000,4790.0,2420.0,12400,84200.0
Turkmenistan,1993,4010000,0.0,314.0,6290,0.0
Uganda,1993,19200000,0.0,2060.0,827,0.0
Ukraine,1993,51300000,399.0,15700.0,7380,65.0
United Arab Emirates,1993,2170000,0.0,91.7,99800,70600.0
United Kingdom,1993,57600000,299000.0,6180.0,26900,2270000.0
United States,1993,260000000,5900000.0,35300.0,37600,16000000.0
Uruguay,1993,3180000,0.0,439.0,11000,4970.0
Uzbekistan,1993,21900000,0.0,1830.0,2490,500.0
Vanuatu,1993,160000,0.0,25.0,2500,0.0
Venezuela,1993,21000000,8740.0,1450.0,15900,183000.0
Vietnam,1993,72300000,0.0,6630.0,1710,4060.0
Yemen,1993,13600000,0.0,559.0,3520,5170.0
Zambia,1993,8660000,0.0,554.0,2280,0.0
Zimbabwe,1993,11100000,0.0,727.0,2570,0.0
Afghanistan,1994,17100000,0.0,977.0,721,0.0
Albania,1994,3150000,0.0,136.0,3620,0.0
Algeria,1994,28200000,102.0,888.0,9170,1350.0
Andorra,1994,62700,0.0,6.36,25900,784.0
Angola,1994,13500000,0.0,735.0,3060,1820.0
Antigua and Barbuda,1994,67200,0.0,1.36,18900,0.0
Argentina,1994,34400000,15000.0,3890.0,14500,241000.0
Armenia,1994,3280000,299.0,158.0,1990,0.0
Australia,1994,17800000,397000.0,2440.0,29600,1220000.0
Austria,1994,7950000,111000.0,1880.0,33000,278000.0
Azerbaijan,1994,7680000,110.0,218.0,3930,500.0
Bahamas,1994,276000,0.0,7.34,27500,2400.0
Bahrain,1994,550000,0.0,44.4,42300,17600.0
Bangladesh,1994,113000000,0.0,13800.0,1440,1100.0
Barbados,1994,265000,0.0,12.7,13100,2970.0
Belarus,1994,10100000,49.0,3440.0,6070,1720.0
Belgium,1994,10200000,70700.0,2380.0,31900,128000.0
Belize,1994,202000,0.0,8.95,6330,832.0
Benin,1994,5710000,0.0,375.0,1480,0.0
Bhutan,1994,532000,0.0,33.6,2620,0.0
Bolivia,1994,7470000,0.0,504.0,3980,4060.0
Bosnia and Herzegovina,1994,3940000,0.0,528.0,1480,0.0
Botswana,1994,1430000,0.0,191.0,8910,0.0
Brazil,1994,159000000,60100.0,9630.0,10800,574000.0
Brunei,1994,289000,0.0,11.5,84600,15600.0
Bulgaria,1994,8470000,1660.0,1760.0,8180,6500.0
Burkina Faso,1994,9820000,0.0,627.0,868,0.0
Burundi,1994,5900000,0.0,663.0,906,378.0
Cambodia,1994,10300000,0.0,545.0,970,10200.0
Cameroon,1994,13200000,0.0,989.0,2340,1600.0
Canada,1994,28900000,687000.0,4140.0,31800,1870000.0
Cape Verde,1994,376000,0.0,41.4,2190,0.0
Central African Republic,1994,3140000,0.0,286.0,862,0.0
Chad,1994,6780000,0.0,300.0,1060,0.0
Chile,1994,14200000,20000.0,2150.0,11300,116000.0
China,1994,1230000000,14400.0,249000.0,2330,1570000.0
Colombia,1994,35800000,38300.0,2160.0,8470,86800.0
Comoros,1994,462000,0.0,21.2,2300,0.0
"Congo, Dem. Rep.",1994,40300000,0.0,2200.0,813,0.0
"Congo, Rep.",1994,2630000,0.0,219.0,4690,0.0
Costa Rica,1994,3460000,9680.0,196.0,8730,6990.0
Cote d'Ivoire,1994,13700000,0.0,1180.0,2860,0.0
Croatia,1994,4660000,12500.0,1230.0,11900,21700.0
Cuba,1994,10800000,0.0,2260.0,3640,1150.0
Cyprus,1994,837000,929.0,43.5,24000,22900.0
Czech Republic,1994,10400000,130000.0,2040.0,18100,30400.0
Denmark,1994,5210000,70100.0,1320.0,36300,504000.0
Djibouti,1994,622000,0.0,21.8,2640,0.0
Dominica,1994,71000,0.0,2.39,6970,0.0
Dominican Republic,1994,7680000,0.0,341.0,6330,21000.0
Ecuador,1994,11200000,3900.0,704.0,7710,18900.0
Egypt,1994,61100000,3900.0,1840.0,6130,7370.0
El Salvador,1994,5560000,0.0,624.0,5140,4870.0
Equatorial Guinea,1994,479000,0.0,40.9,2120,0.0
Eritrea,1994,2220000,0.0,208.0,2150,0.0
Estonia,1994,1460000,16900.0,651.0,10700,13800.0
Eswatini,1994,908000,0.0,85.6,5660,0.0
Ethiopia,1994,55200000,0.0,4950.0,563,0.0
Fiji,1994,766000,61.0,92.4,6210,1100.0
Finland,1994,5100000,251000.0,1440.0,26600,676000.0
France,1994,57600000,518000.0,14800.0,30200,883000.0
Gabon,1994,1060000,0.0,93.1,19500,2580.0
Gambia,1994,1090000,0.0,36.1,1390,812.0
Georgia,1994,5100000,0.0,295.0,2180,0.0
Germany,1994,80800000,746000.0,14400.0,33200,2490000.0
Ghana,1994,16600000,0.0,712.0,2010,3340.0
Greece,1994,10600000,40300.0,449.0,20900,153000.0
Grenada,1994,99300,0.0,4.72,7030,350.0
Guatemala,1994,10200000,0.0,786.0,5460,10500.0
Guinea,1994,7080000,10.0,335.0,1390,812.0
Guinea-Bissau,1994,1070000,0.0,76.4,1670,0.0
Guyana,1994,759000,0.0,146.0,3780,1250.0
Haiti,1994,7600000,0.0,640.0,1570,0.0
Honduras,1994,5550000,0.0,162.0,3140,0.0
Hungary,1994,10400000,50100.0,3870.0,15100,143000.0
Iceland,1994,265000,18000.0,37.6,29100,21800.0
India,1994,946000000,10100.0,182000.0,2100,0.0
Indonesia,1994,194000000,2060.0,6620.0,5640,78000.0
Iran,1994,60600000,247.0,3500.0,12200,9200.0
Iraq,1994,19500000,0.0,1330.0,6650,0.0
Ireland,1994,3570000,19900.0,407.0,24300,88000.0
Israel,1994,5110000,29500.0,492.0,23200,133000.0
Italy,1994,57200000,110000.0,5450.0,32200,2240000.0
Jamaica,1994,2510000,924.0,40.0,8350,26100.0
Japan,1994,126000000,1010000.0,25100.0,31700,4330000.0
Jordan,1994,4410000,0.0,155.0,6750,1450.0
Kazakhstan,1994,16000000,83.0,4680.0,8870,400.0
Kenya,1994,27000000,0.0,1080.0,2140,1990.0
Kiribati,1994,76700,0.0,16.7,1900,0.0
Kuwait,1994,1660000,2440.0,42.0,77300,85200.0
Kyrgyz Republic,1994,4520000,0.0,705.0,1810,0.0
Lao,1994,4740000,0.0,600.0,1940,625.0
Latvia,1994,2540000,0.0,1190.0,8320,8360.0
Lebanon,1994,3400000,0.0,105.0,9580,0.0
Lesotho,1994,1860000,0.0,280.0,1490,0.0
Liberia,1994,1990000,0.0,124.0,393,0.0
Libya,1994,4850000,0.0,155.0,22900,0.0
Lithuania,1994,3650000,0.0,1760.0,8830,4510.0
Luxembourg,1994,402000,2000.0,75.4,65300,12900.0
Madagascar,1994,13100000,0.0,792.0,1420,300.0
Malawi,1994,9750000,0.0,611.0,715,0.0
Malaysia,1994,20000000,19900.0,1410.0,13600,572000.0
Maldives,1994,249000,0.0,13.4,7430,0.0
Mali,1994,9330000,0.0,324.0,1340,0.0
Malta,1994,374000,0.0,21.2,18800,7500.0
Marshall Islands,1994,50200,0.0,8.0,3300,280.0
Mauritania,1994,2260000,0.0,79.3,2690,0.0
Mauritius,1994,1110000,0.0,142.0,8780,5710.0
Mexico,1994,90200000,39100.0,3720.0,14600,569000.0
"Micronesia, Fed. Sts.",1994,106000,0.0,18.6,2970,0.0
Moldova,1994,4360000,36.0,970.0,3190,0.0
Mongolia,1994,2280000,0.0,434.0,4020,0.0
Montenegro,1994,620000,0.0,70.4,7180,0.0
Morocco,1994,26600000,0.0,1140.0,4220,13800.0
Mozambique,1994,14900000,0.0,1100.0,385,0.0
Myanmar,1994,43400000,0.0,3390.0,864,1920.0
Namibia,1994,1590000,0.0,177.0,5970,0.0
Nepal,1994,21000000,0.0,2520.0,1330,0.0
Netherlands,1994,15400000,501000.0,2010.0,34100,321000.0
New Zealand,1994,3620000,115000.0,524.0,24700,239000.0
Nicaragua,1994,4560000,600.0,308.0,2810,2180.0
Niger,1994,9170000,0.0,310.0,790,0.0
Nigeria,1994,105000000,0.0,4330.0,3070,12800.0
North Korea,1994,21600000,0.0,2490.0,1860,0.0
North Macedonia,1994,1980000,0.0,183.0,7730,0.0
Norway,1994,4340000,180000.0,642.0,48300,588000.0
Oman,1994,2150000,0.0,55.8,37400,6750.0
Pakistan,1994,120000000,0.0,4470.0,3270,24700.0
Palestine,1994,2500000,0.0,46.7,3240,0.0
Panama,1994,2680000,205.0,163.0,9290,0.0
Papua New Guinea,1994,5070000,0.0,717.0,3160,0.0
Paraguay,1994,4670000,0.0,162.0,8350,7660.0
Peru,1994,23900000,2030.0,963.0,5840,52200.0
Philippines,1994,68200000,3990.0,5320.0,3870,172000.0
Poland,1994,38400000,149000.0,6090.0,10600,38900.0
Portugal,1994,10000000,72200.0,1520.0,21000,174000.0
Qatar,1994,507000,0.0,44.3,72600,11500.0
Romania,1994,23100000,6080.0,2800.0,9790,2780.0
Russia,1994,148000000,79800.0,76400.0,13400,27700.0
Rwanda,1994,5940000,0.0,566.0,503,0.0
Samoa,1994,169000,0.0,25.0,3490,0.0
Sao Tome and Principe,1994,129000,0.0,1.96,2000,0.0
Saudi Arabia,1994,18200000,0.0,381.0,45100,16000.0
Senegal,1994,8460000,0.0,501.0,2170,98.0
Serbia,1994,9860000,0.0,2060.0,6930,0.0
Seychelles,1994,75400,0.0,10.7,15400,0.0
Sierra Leone,1994,4310000,0.0,154.0,1030,0.0
Singapore,1994,3420000,40500.0,406.0,43800,236000.0
Slovak Republic,1994,5360000,17100.0,809.0,12500,5950.0
Slovenia,1994,2000000,21400.0,674.0,17700,16300.0
Solomon Islands,1994,349000,0.0,54.6,2280,144.0
Somalia,1994,7370000,0.0,326.0,644,0.0
South Africa,1994,40600000,100000.0,6630.0,9090,340000.0
South Korea,1994,44800000,140000.0,6330.0,15300,960000.0
South Sudan,1994,5110000,0.0,185.0,2220,0.0
Spain,1994,39700000,111000.0,3550.0,24500,412000.0
Sri Lanka,1994,18100000,500.0,7080.0,4270,29200.0
St. Lucia,1994,145000,0.0,8.51,10100,524.0
St. Vincent and the Grenadines,1994,108000,0.0,5.93,6150,150.0
Sudan,1994,23300000,0.0,909.0,1920,0.0
Suriname,1994,435000,0.0,76.8,9650,1380.0
Sweden,1994,8800000,300000.0,1700.0,30100,1380000.0
Switzerland,1994,6940000,189000.0,1830.0,46300,332000.0
Syria,1994,14000000,0.0,263.0,5360,0.0
Tajikistan,1994,5680000,0.0,287.0,1480,0.0
Tanzania,1994,28800000,0.0,1740.0,1430,371.0
Thailand,1994,58900000,22700.0,9670.0,8770,737000.0
Timor-Leste,1994,828000,0.0,75.4,3380,0.0
Togo,1994,4120000,0.0,287.0,1110,0.0
Tonga,1994,95700,0.0,6.4,4130,0.0
Trinidad and Tobago,1994,1250000,0.0,167.0,12500,2600.0
Tunisia,1994,8970000,662.0,283.0,6090,2710.0
Turkey,1994,57600000,28700.0,2510.0,11600,175000.0
Turkmenistan,1994,4120000,0.0,330.0,5070,0.0
Uganda,1994,19800000,0.0,2160.0,853,0.0
Ukraine,1994,51100000,6980.0,17100.0,5720,5000.0
United Arab Emirates,1994,2290000,0.0,99.2,101000,91500.0
United Kingdom,1994,57800000,599000.0,6110.0,27900,3940000.0
United States,1994,262000000,12800000.0,35500.0,38600,24100000.0
Uruguay,1994,3200000,2000.0,450.0,11800,6830.0
Uzbekistan,1994,22300000,0.0,1940.0,2320,902.0
Vanuatu,1994,164000,0.0,25.8,2650,64.0
Venezuela,1994,21500000,11900.0,1570.0,15200,319000.0
Vietnam,1994,73700000,0.0,6780.0,1820,12500.0
Yemen,1994,14300000,0.0,595.0,3580,8190.0
Zambia,1994,8870000,601.0,608.0,2030,0.0
Zimbabwe,1994,11300000,196.0,796.0,2770,0.0
Afghanistan,1995,18100000,0.0,1050.0,1030,0.0
Albania,1995,3110000,348.0,142.0,4130,0.0
Algeria,1995,28800000,509.0,912.0,9340,4690.0
Andorra,1995,63900,0.0,6.17,26100,2830.0
Angola,1995,13900000,0.0,756.0,3410,1990.0
Antigua and Barbuda,1995,68700,1510.0,1.41,17700,0.0
Argentina,1995,34800000,30000.0,4020.0,14000,405000.0
Armenia,1995,3220000,1700.0,160.0,2170,0.0
Australia,1995,18000000,497000.0,2500.0,30400,2240000.0
Austria,1995,7990000,151000.0,1850.0,33800,384000.0
Azerbaijan,1995,7780000,160.0,198.0,3430,6000.0
Bahamas,1995,280000,2690.0,7.65,28200,4100.0
Bahrain,1995,564000,1950.0,46.5,42900,27600.0
Bangladesh,1995,115000000,0.0,14300.0,1480,2500.0
Barbados,1995,266000,21.0,13.2,13300,4610.0
Belarus,1995,10100000,294.0,3660.0,5460,5900.0
Belgium,1995,10200000,101000.0,2390.0,32600,235000.0
Belize,1995,207000,94.0,9.95,6200,1550.0
Benin,1995,5910000,0.0,401.0,1520,1050.0
Bhutan,1995,535000,0.0,32.8,2790,0.0
Bolivia,1995,7620000,5090.0,523.0,4080,7230.0
Bosnia and Herzegovina,1995,3830000,0.0,515.0,1830,0.0
Botswana,1995,1470000,948.0,210.0,9310,0.0
Brazil,1995,162000000,170000.0,9780.0,11100,1290000.0
Brunei,1995,297000,3020.0,11.4,86100,35900.0
Bulgaria,1995,8380000,10000.0,1770.0,8450,20900.0
Burkina Faso,1995,10100000,0.0,639.0,893,0.0
Burundi,1995,5990000,0.0,681.0,822,564.0
Cambodia,1995,10700000,0.0,572.0,1040,14100.0
Cameroon,1995,13600000,0.0,1040.0,2360,2800.0
Canada,1995,29200000,1210000.0,4200.0,32300,2590000.0
Cape Verde,1995,386000,0.0,44.8,2440,0.0
Central African Republic,1995,3220000,0.0,292.0,899,44.0
Chad,1995,7010000,0.0,309.0,1040,0.0
Chile,1995,14400000,49900.0,2180.0,12100,197000.0
China,1995,1240000000,61500.0,246000.0,2560,3630000.0
Colombia,1995,36400000,68500.0,2310.0,8750,275000.0
Comoros,1995,475000,0.0,22.0,2320,0.0
"Congo, Dem. Rep.",1995,41600000,0.0,2330.0,792,8500.0
"Congo, Rep.",1995,2710000,0.0,231.0,4740,0.0
