country,year,population_total,internet_use,suicide_total,GDP,cell_use
Holy See,1992,773,,,,
Honduras,1992,5240000,0.0,152.0,3110.0,0.0
Hungary,1992,10400000,0.0483,4120.0,14700.0,23300.0
Iceland,1992,260000,1.54,38.0,28300.0,15300.0
India,1992,909000000,0.00011,173000.0,1950.0,0.0
Indonesia,1992,188000000,0.0,6340.0,5090.0,35500.0
Iran,1992,58800000,0.0,3190.0,12600.0,0.0
Iraq,1992,18400000,0.0,1170.0,5210.0,0.0
Ireland,1992,3530000,0.17,383.0,22500.0,44000.0
Israel,1992,4750000,0.311,455.0,21900.0,36100.0
Italy,1992,57100000,0.0701,5540.0,31800.0,783000.0
Jamaica,1992,2460000,0.0,37.0,7670.0,7630.0
Japan,1992,125000000,0.0967,24700.0,31700.0,1710000.0
Jordan,1992,3980000,0.0,133.0,6810.0,1460.0
Kazakhstan,1992,16300000,0.0,4050.0,10900.0,0.0
Kenya,1992,25300000,0.0,964.0,2210.0,1100.0
Kiribati,1992,74800,0.0,16.3,1900.0,0.0
Kuwait,1992,1910000,0.0,37.0,46700.0,51000.0
Kyrgyz Republic,1992,4450000,0.0,622.0,2680.0,0.0
Lao,1992,4500000,0.0,564.0,1780.0,290.0
Latvia,1992,2620000,0.0,950.0,8860.0,1030.0
Lebanon,1992,3080000,0.0,103.0,8850.0,0.0
Lesotho,1992,1780000,0.0,271.0,1420.0,0.0
Liberia,1992,2000000,0.0,119.0,654.0,0.0
Libya,1992,4650000,0.0,145.0,24400.0,0.0
Liechtenstein,1992,29600,0.0,,,0.0
Lithuania,1992,3690000,0.0,1380.0,11500.0,267.0
Luxembourg,1992,391000,0.153,75.7,62100.0,1120.0
Madagascar,1992,12300000,0.0,748.0,1480.0,0.0
Malawi,1992,9690000,0.0,547.0,731.0,0.0
Malaysia,1992,19000000,0.00105,1340.0,11900.0,201000.0
Maldives,1992,236000,0.0,13.5,6900.0,0.0
Mali,1992,8850000,0.0,304.0,1320.0,0.0
Malta,1992,368000,0.0,21.0,17300.0,3500.0
Marshall Islands,1992,49200,0.0,7.75,3000.0,0.0
Mauritania,1992,2140000,0.0,73.3,2760.0,0.0
Mauritius,1992,1080000,0.0,141.0,8230.0,2910.0
Mexico,1992,87100000,0.0173,3360.0,14100.0,313000.0
"Micronesia, Fed. Sts.",1992,101000,0.0,18.1,2890.0,0.0
Moldova,1992,4380000,0.0,836.0,4650.0,0.0
Monaco,1992,29900,0.0,,,0.0
Mongolia,1992,2240000,0.0,393.0,4130.0,0.0
Montenegro,1992,617000,0.0,66.2,11700.0,0.0
Morocco,1992,25700000,0.0,1060.0,3970.0,3220.0
Mozambique,1992,13800000,0.0,1020.0,361.0,0.0
Myanmar,1992,42400000,0.0,3230.0,776.0,0.0
Namibia,1992,1520000,0.0,163.0,6260.0,0.0
Nauru,1992,10000,0.0,,,0.0
Nepal,1992,19900000,0.0,2330.0,1250.0,0.0
Netherlands,1992,15200000,1.32,2020.0,33100.0,166000.0
New Zealand,1992,3500000,0.28600000000000003,507.0,22700.0,100000.0
Nicaragua,1992,4360000,0.0,252.0,2850.0,0.0
Niger,1992,8570000,0.0,284.0,802.0,0.0
Nigeria,1992,100000000,0.0,4090.0,3360.0,0.0
North Korea,1992,20900000,0.0,2380.0,2050.0,0.0
North Macedonia,1992,1990000,0.0,186.0,8480.0,0.0
Norway,1992,4290000,2.22,685.0,45200.0,283000.0
Oman,1992,1980000,0.0,47.8,36800.0,4720.0
Pakistan,1992,114000000,0.0,3900.0,3270.0,13500.0
Palau,1992,15900,0.0,,,0.0
Palestine,1992,2290000,0.0,44.8,2810.0,0.0
Panama,1992,2580000,0.0,145.0,8920.0,0.0
Papua New Guinea,1992,4840000,0.0,692.0,2640.0,0.0
Paraguay,1992,4450000,0.0,153.0,7930.0,1500.0
Peru,1992,23000000,0.0,855.0,5130.0,21600.0
Philippines,1992,65000000,0.0,6000.0,3810.0,56000.0
Poland,1992,38200000,0.0521,6090.0,9730.0,2200.0
Portugal,1992,9950000,0.25,1570.0,21300.0,37300.0
Qatar,1992,495000,0.0,41.4,74300.0,4230.0
Romania,1992,23400000,0.0,2600.0,9260.0,0.0
Russia,1992,148000000,0.00067,55100.0,16700.0,6000.0
Rwanda,1992,6700000,0.0,582.0,974.0,0.0
Samoa,1992,165000,0.0,25.3,3500.0,0.0
San Marino,1992,24800,0.0,,,900.0
Sao Tome and Principe,1992,125000,0.0,1.94,2000.0,0.0
Saudi Arabia,1992,17300000,0.0,357.0,48000.0,15800.0
Senegal,1992,7990000,0.0,457.0,2270.0,0.0
Serbia,1992,9700000,0.0,1960.0,9680.0,0.0
Seychelles,1992,72700,0.0,11.2,15400.0,0.0
Sierra Leone,1992,4350000,0.0,154.0,1030.0,0.0
Singapore,1992,3200000,0.47100000000000003,411.0,37500.0,120000.0
Slovak Republic,1992,5330000,0.0,857.0,11600.0,1540.0
Slovenia,1992,2010000,0.0,673.0,16300.0,3500.0
Solomon Islands,1992,330000,0.0,50.6,2130.0,0.0
Somalia,1992,7300000,0.0,325.0,813.0,0.0
South Africa,1992,38700000,0.0389,6600.0,9130.0,12500.0
South Korea,1992,43800000,0.0984,5880.0,13400.0,272000.0
South Sudan,1992,5310000,0.0,182.0,2230.0,0.0
Spain,1992,39400000,0.0769,3500.0,24400.0,180000.0
Sri Lanka,1992,17700000,0.0,6580.0,3850.0,2640.0
St. Kitts and Nevis,1992,40700,0.0,,,0.0
St. Lucia,1992,142000,0.0,8.36,10200.0,0.0
St. Vincent and the Grenadines,1992,108000,0.0,5.52,5970.0,70.0
Sudan,1992,21700000,0.0,815.0,1920.0,0.0
Suriname,1992,421000,0.0,72.4,10300.0,0.0
Sweden,1992,8690000,1.5,1770.0,29900.0,656000.0
Switzerland,1992,6790000,1.75,1880.0,46600.0,215000.0
Syria,1992,13200000,0.0,241.0,5000.0,0.0
Tajikistan,1992,5500000,0.0,285.0,2320.0,0.0
Tanzania,1992,27000000,0.0,1590.0,1480.0,0.0
Thailand,1992,57800000,0.00033999999999999997,8290.0,7640.0,251000.0
Timor-Leste,1992,783000,0.0,75.0,2960.0,0.0
Togo,1992,3950000,0.0,257.0,1180.0,0.0
Tonga,1992,95400,0.0,6.41,3800.0,0.0
Trinidad and Tobago,1992,1240000,0.0,162.0,12200.0,1280.0
Tunisia,1992,8610000,0.0,262.0,6010.0,1970.0
Turkey,1992,55700000,0.0,2310.0,11700.0,61400.0
Turkmenistan,1992,3900000,0.0,310.0,6370.0,0.0
Tuvalu,1992,9110,0.0,,,0.0
Uganda,1992,18600000,0.0,1970.0,789.0,0.0
Ukraine,1992,51400000,0.0,14600.0,8610.0,0.0
United Arab Emirates,1992,2050000,0.0,84.2,104000.0,48900.0
United Kingdom,1992,57400000,0.261,6240.0,26300.0,1510000.0
United States,1992,257000000,1.72,34900.0,37000.0,11000000.0
Uruguay,1992,3150000,0.0,426.0,10800.0,1710.0
Uzbekistan,1992,21400000,0.0,1730.0,2610.0,0.0
Vanuatu,1992,155000,0.0,24.1,2550.0,0.0
Venezuela,1992,20600000,0.0121,1350.0,16200.0,78600.0
Vietnam,1992,70900000,0.0,6470.0,1610.0,800.0
Yemen,1992,13000000,0.0,524.0,3560.0,1550.0
Zambia,1992,8450000,0.0,507.0,2190.0,0.0
Zimbabwe,1992,10900000,0.0,689.0,2590.0,0.0
Afghanistan,1993,15800000,0.0,894.0,1010.0,0.0
Albania,1993,3200000,0.0,135.0,3320.0,0.0
Algeria,1993,27600000,0.0,866.0,9450.0,4780.0
Andorra,1993,61000,0.0,6.33,26000.0,780.0
Angola,1993,13100000,0.0,700.0,3120.0,1100.0
Antigua and Barbuda,1993,65800,0.0,1.34,18100.0,0.0
Argentina,1993,34000000,0.0295,3720.0,13900.0,112000.0
Armenia,1993,3360000,0.0,155.0,1850.0,0.0
Australia,1993,17600000,1.97,2380.0,28800.0,690000.0
Austria,1993,7890000,0.765,1900.0,32300.0,221000.0
Azerbaijan,1993,7580000,0.0,218.0,4960.0,0.0
Bahamas,1993,271000,0.0,7.09,27100.0,2400.0
Bahrain,1993,536000,0.0,41.5,43500.0,11400.0
Bangladesh,1993,110000000,0.0,13700.0,1420.0,500.0
Barbados,1993,264000,0.0,12.9,12600.0,1560.0
Belarus,1993,10100000,0.0,3220.0,6870.0,324.0
Belgium,1993,10100000,0.19899999999999998,2360.0,31000.0,67800.0
Belize,1993,198000,0.0,8.41,6450.0,400.0
Benin,1993,5520000,0.0,350.0,1500.0,0.0
Bhutan,1993,533000,0.0,34.5,2490.0,0.0
Bolivia,1993,7310000,0.0,490.0,3880.0,2660.0
Bosnia and Herzegovina,1993,4080000,0.0,539.0,1370.0,0.0
Botswana,1993,1400000,0.0,176.0,8810.0,0.0
Brazil,1993,157000000,0.0255,9420.0,10400.0,182000.0
Brunei,1993,282000,0.0,11.2,84300.0,8300.0
Bulgaria,1993,8580000,0.00234,1710.0,8000.0,1000.0
Burkina Faso,1993,9550000,0.0,617.0,881.0,0.0
Burundi,1993,5800000,0.0,641.0,958.0,353.0
Cambodia,1993,9970000,0.0,522.0,912.0,4810.0
Cameroon,1993,12900000,0.0,941.0,2360.0,0.0
Canada,1993,28500000,1.18,4100.0,30700.0,1330000.0
Cape Verde,1993,366000,0.0,38.4,1890.0,0.0
Central African Republic,1993,3050000,0.0,276.0,845.0,0.0
Chad,1993,6560000,0.0,291.0,996.0,0.0
Chile,1993,13900000,0.0718,2160.0,10900.0,85200.0
China,1993,1220000000,0.00016999999999999999,247000.0,2080.0,638000.0
Colombia,1993,35100000,0.0,2060.0,8150.0,0.0
Comoros,1993,449000,0.0,20.5,2500.0,0.0
"Congo, Dem. Rep.",1993,38800000,0.0,2120.0,877.0,0.0
"Congo, Rep.",1993,2560000,0.0,204.0,5100.0,0.0
Costa Rica,1993,3370000,0.0815,186.0,8570.0,4530.0
Cote d'Ivoire,1993,13300000,0.0,1100.0,2940.0,0.0
Croatia,1993,4700000,0.0972,1240.0,11300.0,11400.0
Cuba,1993,10800000,0.0,2260.0,3670.0,500.0
Cyprus,1993,819000,0.0564,41.8,23100.0,15300.0
Czech Republic,1993,10400000,0.581,2100.0,17600.0,14000.0
Denmark,1993,5190000,0.578,1390.0,34600.0,358000.0
Djibouti,1993,619000,0.0,21.0,2680.0,0.0
Dominica,1993,70800,0.0,2.36,6990.0,0.0
Dominican Republic,1993,7550000,0.0,319.0,6290.0,10400.0
Ecuador,1993,11000000,0.0164,662.0,7560.0,0.0
Egypt,1993,59900000,0.00098,1770.0,6010.0,6880.0
El Salvador,1993,5490000,0.0,615.0,4980.0,1630.0
Equatorial Guinea,1993,463000,0.0,40.3,1990.0,0.0
Eritrea,1993,2240000,0.0,210.0,1760.0,0.0
Estonia,1993,1490000,0.301,586.0,10600.0,7220.0
Eswatini,1993,888000,0.0,81.7,5650.0,0.0
Ethiopia,1993,53300000,0.0,4810.0,564.0,0.0
Fiji,1993,755000,0.006679999999999999,89.8,6000.0,0.0
Finland,1993,5070000,2.57,1460.0,25700.0,489000.0
France,1993,57400000,0.591,14900.0,29600.0,572000.0
Gabon,1993,1030000,0.0,89.4,19300.0,1200.0
Gambia,1993,1060000,0.0,35.8,1430.0,457.0
Georgia,1993,5210000,0.0,309.0,2400.0,0.0
Germany,1993,80400000,0.46399999999999997,14400.0,32500.0,1770000.0
Ghana,1993,16100000,0.0,674.0,2000.0,1740.0
Greece,1993,10500000,0.191,456.0,20600.0,48000.0
Grenada,1993,98200,0.0,4.58,7000.0,282.0
Guatemala,1993,9940000,0.0,731.0,5370.0,2990.0
Guinea,1993,6900000,0.0,308.0,1380.0,42.0
Guinea-Bissau,1993,1040000,0.0,73.8,1660.0,0.0
Guyana,1993,754000,0.0,144.0,3500.0,1030.0
Haiti,1993,7460000,0.0,629.0,1820.0,0.0
Holy See,1993,780,,,,
Honduras,1993,5390000,0.0,157.0,3220.0,0.0
Hungary,1993,10400000,0.193,4010.0,14600.0,45700.0
Iceland,1993,263000,2.67,37.6,28400.0,17400.0
India,1993,927000000,0.00022,177000.0,2000.0,0.0
Indonesia,1993,191000000,0.0,6490.0,5330.0,53400.0
Iran,1993,59700000,0.0,3350.0,12500.0,0.0
Iraq,1993,19000000,0.0,1250.0,6600.0,0.0
Ireland,1993,3550000,0.281,392.0,23000.0,61100.0
Israel,1993,4930000,0.39899999999999997,469.0,22200.0,64500.0
Italy,1993,57200000,0.122,5510.0,31600.0,1210000.0
Jamaica,1993,2480000,0.0,38.3,8320.0,15200.0
Japan,1993,126000000,0.401,24800.0,31500.0,2130000.0
Jordan,1993,4200000,0.0,144.0,6740.0,1460.0
Kazakhstan,1993,16200000,0.0,4360.0,10000.0,0.0
Kenya,1993,26100000,0.0,1020.0,2150.0,1160.0
Kiribati,1993,75700,0.0,16.7,1890.0,0.0
Kuwait,1993,1770000,0.0911,38.7,67200.0,64300.0
Kyrgyz Republic,1993,4480000,0.0,664.0,2270.0,0.0
Lao,1993,4620000,0.0,583.0,1840.0,340.0
Latvia,1993,2580000,0.0,1100.0,8000.0,3800.0
Lebanon,1993,3250000,0.0,105.0,9290.0,0.0
Lesotho,1993,1820000,0.0,272.0,1440.0,0.0
Liberia,1993,1980000,0.0,119.0,472.0,0.0
Libya,1993,4760000,0.0,150.0,23000.0,0.0
Liechtenstein,1993,30000,0.0,,,0.0
Lithuania,1993,3670000,0.0,1620.0,9720.0,1240.0
Luxembourg,1993,397000,0.302,75.5,63800.0,5080.0
Madagascar,1993,12700000,0.0,783.0,1460.0,0.0
Malawi,1993,9710000,0.0,569.0,799.0,0.0
Malaysia,1993,19500000,0.0255,1360.0,12800.0,340000.0
Maldives,1993,243000,0.0,13.6,7140.0,0.0
Mali,1993,9090000,0.0,310.0,1320.0,0.0
Malta,1993,371000,0.0,21.0,17900.0,5300.0
Marshall Islands,1993,49800,0.0,7.92,3140.0,0.0
Mauritania,1993,2200000,0.0,75.5,2850.0,0.0
Mauritius,1993,1100000,0.0,142.0,8550.0,4040.0
Mexico,1993,88600000,0.0283,3530.0,14100.0,386000.0
"Micronesia, Fed. Sts.",1993,104000,0.0,18.3,3050.0,0.0
Moldova,1993,4370000,0.0,855.0,4600.0,0.0
Monaco,1993,30100,0.0,,,1150.0
Mongolia,1993,2260000,0.0,417.0,3970.0,0.0
Montenegro,1993,619000,0.0,68.4,7270.0,0.0
Morocco,1993,26200000,0.0,1110.0,3880.0,6730.0
Mozambique,1993,14400000,0.0,1070.0,377.0,0.0
Myanmar,1993,42900000,0.0,3310.0,813.0,643.0
Namibia,1993,1560000,0.0,168.0,6010.0,0.0
Nauru,1993,10300,0.0,,,150.0
Nepal,1993,20500000,0.0,2470.0,1260.0,0.0
Netherlands,1993,15300000,1.97,2030.0,33300.0,216000.0
New Zealand,1993,3560000,0.631,511.0,23800.0,144000.0
Nicaragua,1993,4460000,0.0,273.0,2780.0,324.0
Niger,1993,8860000,0.0,297.0,786.0,0.0
Nigeria,1993,103000000,0.0,4250.0,3210.0,9050.0
North Korea,1993,21300000,0.0,2420.0,1920.0,0.0
North Macedonia,1993,1980000,0.0,185.0,7860.0,0.0
Norway,1993,4320000,2.78,664.0,46200.0,371000.0
Oman,1993,2070000,0.0,52.3,37400.0,5620.0
Pakistan,1993,117000000,0.0,4190.0,3240.0,16000.0
Palau,1993,16300,0.0,,,0.0
Palestine,1993,2390000,0.0,45.7,2950.0,0.0
Panama,1993,2630000,0.0,155.0,9220.0,0.0
Papua New Guinea,1993,4950000,0.0,706.0,3050.0,0.0
Paraguay,1993,4560000,0.0,158.0,8120.0,3390.0
Peru,1993,23400000,0.0,908.0,5300.0,36300.0
Philippines,1993,66600000,0.0,5550.0,3800.0,102000.0
Poland,1993,38300000,0.13,5980.0,10100.0,15700.0
Portugal,1993,10000000,0.45,1550.0,20900.0,101000.0
Qatar,1993,501000,0.0,42.5,72400.0,4290.0
Romania,1993,23300000,0.0037,2700.0,9410.0,800.0
Russia,1993,148000000,0.0135,67800.0,15300.0,10000.0
Rwanda,1993,6260000,0.0,568.0,958.0,0.0
Samoa,1993,167000,0.0,25.2,3610.0,0.0
San Marino,1993,25200,0.0,,,1300.0
Sao Tome and Principe,1993,127000,0.0,1.97,1990.0,0.0
Saudi Arabia,1993,17800000,0.0,369.0,46000.0,15900.0
Senegal,1993,8230000,0.0,471.0,2240.0,0.0
Serbia,1993,9800000,0.0,2020.0,6740.0,0.0
Seychelles,1993,74100,0.0,11.1,16000.0,0.0
Sierra Leone,1993,4330000,0.0,153.0,1050.0,0.0
Singapore,1993,3310000,0.763,401.0,40700.0,179000.0
Slovak Republic,1993,5350000,0.128,830.0,11800.0,3130.0
Slovenia,1993,2000000,0.41,681.0,16800.0,6500.0
Solomon Islands,1993,340000,0.0,52.5,2150.0,0.0
Somalia,1993,7320000,0.0,324.0,817.0,0.0
South Africa,1993,39600000,0.114,6520.0,9010.0,40000.0
South Korea,1993,44300000,0.25,6060.0,14100.0,472000.0
South Sudan,1993,5190000,0.0,183.0,2240.0,0.0
Spain,1993,39500000,0.128,3540.0,24000.0,257000.0
Sri Lanka,1993,17900000,0.0,6770.0,4080.0,14700.0
St. Kitts and Nevis,1993,41100,0.0,,,0.0
St. Lucia,1993,143000,0.0,8.46,10100.0,0.0
St. Vincent and the Grenadines,1993,108000,0.0,5.72,6220.0,83.0
Sudan,1993,22500000,0.0,862.0,1950.0,0.0
Suriname,1993,428000,0.0,75.4,9490.0,1080.0
Sweden,1993,8750000,1.72,1740.0,29100.0,775000.0
Switzerland,1993,6870000,2.17,1850.0,46100.0,258000.0
Syria,1993,13600000,0.0,252.0,5220.0,0.0
Tajikistan,1993,5590000,0.0,286.0,1910.0,0.0
Tanzania,1993,27900000,0.0,1650.0,1450.0,0.0
Thailand,1993,58300000,0.0136,9010.0,8190.0,414000.0
Timor-Leste,1993,807000,0.0,75.5,3160.0,0.0
Togo,1993,4030000,0.0,271.0,985.0,0.0
Tonga,1993,95600,0.0,6.4,3940.0,0.0
Trinidad and Tobago,1993,1240000,0.0,166.0,12100.0,1680.0
Tunisia,1993,8800000,0.0,273.0,6020.0,2270.0
Turkey,1993,56700000,0.008459999999999999,2420.0,12400.0,84200.0
Turkmenistan,1993,4010000,0.0,314.0,6290.0,0.0
Tuvalu,1993,9190,0.0,,,0.0
Uganda,1993,19200000,0.0,2060.0,827.0,0.0
Ukraine,1993,51300000,0.00078,15700.0,7380.0,65.0
United Arab Emirates,1993,2170000,0.0,91.7,99800.0,70600.0
United Kingdom,1993,57600000,0.52,6180.0,26900.0,2270000.0
United States,1993,260000000,2.27,35300.0,37600.0,16000000.0
Uruguay,1993,3180000,0.0,439.0,11000.0,4970.0
Uzbekistan,1993,21900000,0.0,1830.0,2490.0,500.0
Vanuatu,1993,160000,0.0,25.0,2500.0,0.0
Venezuela,1993,21000000,0.0416,1450.0,15900.0,183000.0
Vietnam,1993,72300000,0.0,6630.0,1710.0,4060.0
Yemen,1993,13600000,0.0,559.0,3520.0,5170.0
Zambia,1993,8660000,0.0,554.0,2280.0,0.0
Zimbabwe,1993,11100000,0.0,727.0,2570.0,0.0
Afghanistan,1994,17100000,0.0,977.0,721.0,0.0
Albania,1994,3150000,0.0,136.0,3620.0,0.0
Algeria,1994,28200000,0.00036,888.0,9170.0,1350.0
Andorra,1994,62700,0.0,6.36,25900.0,784.0
Angola,1994,13500000,0.0,735.0,3060.0,1820.0
Antigua and Barbuda,1994,67200,0.0,1.36,18900.0,0.0
Argentina,1994,34400000,0.0437,3890.0,14500.0,241000.0
Armenia,1994,3280000,0.00912,158.0,1990.0,0.0
Australia,1994,17800000,2.23,2440.0,29600.0,1220000.0
Austria,1994,7950000,1.39,1880.0,33000.0,278000.0
Azerbaijan,1994,7680000,0.00143,218.0,3930.0,500.0
Bahamas,1994,276000,0.0,7.34,27500.0,2400.0
Bahrain,1994,550000,0.0,44.4,42300.0,17600.0
Bangladesh,1994,113000000,0.0,13800.0,1440.0,1100.0
Barbados,1994,265000,0.0,12.7,13100.0,2970.0
Belarus,1994,10100000,0.00049,3440.0,6070.0,1720.0
Belgium,1994,10200000,0.696,2380.0,31900.0,128000.0
Belize,1994,202000,0.0,8.95,6330.0,832.0
Benin,1994,5710000,0.0,375.0,1480.0,0.0
Bhutan,1994,532000,0.0,33.6,2620.0,0.0
Bolivia,1994,7470000,0.0,504.0,3980.0,4060.0
Bosnia and Herzegovina,1994,3940000,0.0,528.0,1480.0,0.0
Botswana,1994,1430000,0.0,191.0,8910.0,0.0
Brazil,1994,159000000,0.0377,9630.0,10800.0,574000.0
Brunei,1994,289000,0.0,11.5,84600.0,15600.0
Bulgaria,1994,8470000,0.0195,1760.0,8180.0,6500.0
Burkina Faso,1994,9820000,0.0,627.0,868.0,0.0
Burundi,1994,5900000,0.0,663.0,906.0,378.0
Cambodia,1994,10300000,0.0,545.0,970.0,10200.0
Cameroon,1994,13200000,0.0,989.0,2340.0,1600.0
Canada,1994,28900000,2.38,4140.0,31800.0,1870000.0
Cape Verde,1994,376000,0.0,41.4,2190.0,0.0
Central African Republic,1994,3140000,0.0,286.0,862.0,0.0
Chad,1994,6780000,0.0,300.0,1060.0,0.0
Chile,1994,14200000,0.141,2150.0,11300.0,116000.0
China,1994,1230000000,0.00117,249000.0,2330.0,1570000.0
Colombia,1994,35800000,0.107,2160.0,8470.0,86800.0
Comoros,1994,462000,0.0,21.2,2300.0,0.0
"Congo, Dem. Rep.",1994,40300000,0.0,2200.0,813.0,0.0
"Congo, Rep.",1994,2630000,0.0,219.0,4690.0,0.0
Costa Rica,1994,3460000,0.28,196.0,8730.0,6990.0
Cote d'Ivoire,1994,13700000,0.0,1180.0,2860.0,0.0
Croatia,1994,4660000,0.268,1230.0,11900.0,21700.0
Cuba,1994,10800000,0.0,2260.0,3640.0,1150.0
Cyprus,1994,837000,0.111,43.5,24000.0,22900.0
Czech Republic,1994,10400000,1.26,2040.0,18100.0,30400.0
Denmark,1994,5210000,1.34,1320.0,36300.0,504000.0
Djibouti,1994,622000,0.0,21.8,2640.0,0.0
Dominica,1994,71000,0.0,2.39,6970.0,0.0
Dominican Republic,1994,7680000,0.0,341.0,6330.0,21000.0
Ecuador,1994,11200000,0.0348,704.0,7710.0,18900.0
Egypt,1994,61100000,0.006379999999999999,1840.0,6130.0,7370.0
El Salvador,1994,5560000,0.0,624.0,5140.0,4870.0
Equatorial Guinea,1994,479000,0.0,40.9,2120.0,0.0
Eritrea,1994,2220000,0.0,208.0,2150.0,0.0
Estonia,1994,1460000,1.16,651.0,10700.0,13800.0
Eswatini,1994,908000,0.0,85.6,5660.0,0.0
Ethiopia,1994,55200000,0.0,4950.0,563.0,0.0
Fiji,1994,766000,0.007909999999999999,92.4,6210.0,1100.0
Finland,1994,5100000,4.92,1440.0,26600.0,676000.0
France,1994,57600000,0.9,14800.0,30200.0,883000.0
Gabon,1994,1060000,0.0,93.1,19500.0,2580.0
Gambia,1994,1090000,0.0,36.1,1390.0,812.0
Georgia,1994,5100000,0.0,295.0,2180.0,0.0
Germany,1994,80800000,0.9229999999999999,14400.0,33200.0,2490000.0
Ghana,1994,16600000,0.0,712.0,2010.0,3340.0
Greece,1994,10600000,0.37799999999999995,449.0,20900.0,153000.0
Grenada,1994,99300,0.0,4.72,7030.0,350.0
Guatemala,1994,10200000,0.0,786.0,5460.0,10500.0
Guinea,1994,7080000,0.00014,335.0,1390.0,812.0
Guinea-Bissau,1994,1070000,0.0,76.4,1670.0,0.0
Guyana,1994,759000,0.0,146.0,3780.0,1250.0
Haiti,1994,7600000,0.0,640.0,1570.0,0.0
Holy See,1994,777,,,,
Honduras,1994,5550000,0.0,162.0,3140.0,0.0
Hungary,1994,10400000,0.484,3870.0,15100.0,143000.0
Iceland,1994,265000,6.79,37.6,29100.0,21800.0
India,1994,946000000,0.00107,182000.0,2100.0,0.0
Indonesia,1994,194000000,0.00106,6620.0,5640.0,78000.0
Iran,1994,60600000,0.00041,3500.0,12200.0,9200.0
Iraq,1994,19500000,0.0,1330.0,6650.0,0.0
Ireland,1994,3570000,0.5579999999999999,407.0,24300.0,88000.0
Israel,1994,5110000,0.5770000000000001,492.0,23200.0,133000.0
Italy,1994,57200000,0.192,5450.0,32200.0,2240000.0
Jamaica,1994,2510000,0.0368,40.0,8350.0,26100.0
Japan,1994,126000000,0.8,25100.0,31700.0,4330000.0
Jordan,1994,4410000,0.0,155.0,6750.0,1450.0
Kazakhstan,1994,16000000,0.0005200000000000001,4680.0,8870.0,400.0
Kenya,1994,27000000,0.0,1080.0,2140.0,1990.0
Kiribati,1994,76700,0.0,16.7,1900.0,0.0
Kuwait,1994,1660000,0.147,42.0,77300.0,85200.0
Kyrgyz Republic,1994,4520000,0.0,705.0,1810.0,0.0
Lao,1994,4740000,0.0,600.0,1940.0,625.0
Latvia,1994,2540000,0.0,1190.0,8320.0,8360.0
Lebanon,1994,3400000,0.0,105.0,9580.0,0.0
Lesotho,1994,1860000,0.0,280.0,1490.0,0.0
Liberia,1994,1990000,0.0,124.0,393.0,0.0
Libya,1994,4850000,0.0,155.0,22900.0,0.0
Liechtenstein,1994,30400,0.0,,,0.0
Lithuania,1994,3650000,0.0,1760.0,8830.0,4510.0
Luxembourg,1994,402000,0.496,75.4,65300.0,12900.0
Madagascar,1994,13100000,0.0,792.0,1420.0,300.0
Malawi,1994,9750000,0.0,611.0,715.0,0.0
Malaysia,1994,20000000,0.0996,1410.0,13600.0,572000.0
Maldives,1994,249000,0.0,13.4,7430.0,0.0
Mali,1994,9330000,0.0,324.0,1340.0,0.0
Malta,1994,374000,0.0,21.2,18800.0,7500.0
Marshall Islands,1994,50200,0.0,8.0,3300.0,280.0
Mauritania,1994,2260000,0.0,79.3,2690.0,0.0
Mauritius,1994,1110000,0.0,142.0,8780.0,5710.0
Mexico,1994,90200000,0.0433,3720.0,14600.0,569000.0
"Micronesia, Fed. Sts.",1994,106000,0.0,18.6,2970.0,0.0
Moldova,1994,4360000,0.0008300000000000001,970.0,3190.0,0.0
Monaco,1994,30400,0.0,,,2560.0
Mongolia,1994,2280000,0.0,434.0,4020.0,0.0
Montenegro,1994,620000,0.0,70.4,7180.0,0.0
Morocco,1994,26600000,0.0,1140.0,4220.0,13800.0
Mozambique,1994,14900000,0.0,1100.0,385.0,0.0
Myanmar,1994,43400000,0.0,3390.0,864.0,1920.0
Namibia,1994,1590000,0.0,177.0,5970.0,0.0
Nauru,1994,10500,0.0,,,450.0
Nepal,1994,21000000,0.0,2520.0,1330.0,0.0
Netherlands,1994,15400000,3.26,2010.0,34100.0,321000.0
New Zealand,1994,3620000,3.17,524.0,24700.0,239000.0
Nicaragua,1994,4560000,0.0132,308.0,2810.0,2180.0
Niger,1994,9170000,0.0,310.0,790.0,0.0
Nigeria,1994,105000000,0.0,4330.0,3070.0,12800.0
North Korea,1994,21600000,0.0,2490.0,1860.0,0.0
North Macedonia,1994,1980000,0.0,183.0,7730.0,0.0
Norway,1994,4340000,4.15,642.0,48300.0,588000.0
Oman,1994,2150000,0.0,55.8,37400.0,6750.0
Pakistan,1994,120000000,0.0,4470.0,3270.0,24700.0
Palau,1994,16700,0.0,,,0.0
Palestine,1994,2500000,0.0,46.7,3240.0,0.0
Panama,1994,2680000,0.007640000000000001,163.0,9290.0,0.0
Papua New Guinea,1994,5070000,0.0,717.0,3160.0,0.0
Paraguay,1994,4670000,0.0,162.0,8350.0,7660.0
Peru,1994,23900000,0.0085,963.0,5840.0,52200.0
Philippines,1994,68200000,0.00584,5320.0,3870.0,172000.0
Poland,1994,38400000,0.389,6090.0,10600.0,38900.0
Portugal,1994,10000000,0.7190000000000001,1520.0,21000.0,174000.0
Qatar,1994,507000,0.0,44.3,72600.0,11500.0
Romania,1994,23100000,0.0263,2800.0,9790.0,2780.0
